t_ms,rate_hz
780.6,17.6
780.7,30.4
780.8000000000001,33.6
780.9,24.8
781.0,22.4
781.1,18.4
781.2,17.6
781.3,18.4
781.4,22.4
781.5000000000001,24.0
781.6,20.8
781.7,28.8
781.8000000000001,21.6
781.9,32.0
782.0,23.2
782.1,22.4
782.2,12.0
782.3,20.8
782.4,40.0
782.5000000000001,26.4
782.6,21.6
782.7,9.6
782.8000000000001,20.0
782.9,24.0
783.0,16.8
783.1,27.2
783.2,36.0
783.3,36.0
783.4,30.4
783.5000000000001,16.8
783.6,21.6
783.7,24.8
783.8000000000001,25.6
783.9,48.0
784.0,33.6
784.1,57.6
784.2,89.6
784.3,32.8
784.4,44.8
784.5000000000001,62.4
784.6,79.2
784.7,71.2
784.8000000000001,100.8
784.9,138.4
785.0,84.8
785.1,97.6
785.2,58.4
785.3,80.0
785.4,78.4
785.5000000000001,104.0
785.6,159.2
785.7,80.0
785.8000000000001,63.2
785.9,54.4
786.0,59.2
786.1,100.8
786.2,48.8
786.3,43.2
786.4,43.2
786.5000000000001,54.4
786.6,27.2
786.7,80.8
786.8000000000001,65.6
786.9,80.8
787.0,30.4
787.1,17.6
787.2,21.6
787.3,16.0
787.4,19.2
787.5000000000001,9.6
787.6,6.4
787.7,17.6
787.8000000000001,15.2
787.9,16.0
788.0,20.0
788.1,24.8
788.2,24.0
788.3,46.4
788.4,48.8
788.5000000000001,42.4
788.6,38.4
788.7,19.2
788.8000000000001,15.2
788.9,17.6
789.0,21.6
789.1,29.6
789.2,16.0
789.3,19.2
789.4,22.4
789.5000000000001,30.4
789.6,47.2
789.7,13.6
789.8000000000001,14.4
789.9,23.2
790.0,40.0
790.1,19.2
790.2,32.0
790.3,26.4
790.4,16.0
790.5000000000001,18.4
790.6,41.6
790.7,34.4
790.8000000000001,26.4
790.9,42.4
791.0,59.2
791.1,84.0
791.2,60.0
791.3,28.8
791.4,44.8
791.5000000000001,45.6
791.6,77.6
791.7,42.4
791.8000000000001,40.8
791.9,32.0
792.0,29.6
792.1,38.4
792.2,60.8
792.3,65.6
792.4,39.2
792.5000000000001,67.2
792.6,95.2
792.7,61.6
792.8000000000001,38.4
792.9,35.2
793.0,16.8
793.1,10.4
793.2,13.6
793.3,8.0
793.4,12.8
793.5,8.8
793.6,4.8
793.7,20.0
793.8000000000001,19.2
793.9,15.2
794.0,13.6
794.1,19.2
794.2,8.0
794.3,7.2
794.4,7.2
794.5,5.6
794.6,13.6
794.7,6.4
794.8000000000001,8.0
794.9000000000001,3.2
795.0,2.4
795.1,12.8
795.2,11.2
795.3,31.2
795.4,8.8
795.5,20.0
795.6,20.0
795.7,11.2
795.8000000000001,10.4
795.9000000000001,7.2
796.0,8.0
796.1,13.6
796.2,26.4
796.3,17.6
796.4,24.0
796.5,20.8
796.6,31.2
796.7,47.2
796.8000000000001,44.0
796.9000000000001,40.0
797.0,31.2
797.1,58.4
797.2,52.0
797.3,45.6
797.4,56.0
797.5,60.8
797.6,56.0
797.7,92.0
797.8000000000001,92.0
797.9000000000001,105.6
798.0,83.2
798.1,74.4
798.2,63.2
798.3,57.6
798.4,56.0
798.5,55.2
798.6,51.2
798.7,77.6
798.8000000000001,90.4
798.9000000000001,39.2
799.0,84.0
799.1,34.4
799.2,22.4
799.3,39.2
799.4,62.4
799.5,83.2
799.6,27.2
799.7,24.8
799.8000000000001,28.0
799.9000000000001,15.2
800.0,29.6
800.1,47.2
800.2,36.8
800.3,58.4
800.4,62.4
800.5,32.0
800.6,10.4
800.7,12.0
800.8000000000001,12.0
800.9000000000001,28.8
801.0,29.6
801.1,24.8
801.2,20.0
801.3,25.6
801.4,41.6
801.5,24.0
801.6,34.4
801.7,37.6
801.8000000000001,24.8
801.9000000000001,25.6
802.0,12.0
802.1,16.0
802.2,4.0
802.3,12.0
802.4,9.6
802.5,9.6
802.6,9.6
802.7,15.2
802.8000000000001,7.2
802.9000000000001,20.0
803.0,15.2
803.1,13.6
803.2,17.6
803.3,35.2
803.4,16.8
803.5,20.8
803.6,20.8
803.7,35.2
803.8000000000001,16.8
803.9000000000001,23.2
804.0,29.6
804.1,19.2
804.2,17.6
804.3,24.8
804.4,28.8
804.5,48.8
804.6,48.8
804.7,39.2
804.8000000000001,69.6
804.9000000000001,97.6
805.0,39.2
805.1,50.4
805.2,47.2
805.3,47.2
805.4,76.8
805.5,43.2
805.6,64.0
805.7,52.8
805.8000000000001,66.4
805.9000000000001,57.6
806.0,50.4
806.1,26.4
806.2,37.6
806.3,17.6
806.4,32.8
806.5,49.6
806.6,21.6
806.7,51.2
806.8000000000001,33.6
806.9000000000001,24.8
807.0,27.2
807.1,29.6
807.2,56.0
807.3,96.0
807.4,49.6
807.5,32.8
807.6,32.0
807.7,24.0
807.8000000000001,40.0
807.9000000000001,48.0
808.0,80.0
808.1,68.8
808.2,48.0
808.3,44.0
808.4,32.8
808.5,39.2
808.6,46.4
808.7,24.0
808.8000000000001,48.0
808.9000000000001,28.8
809.0,29.6
809.1,46.4
809.2,44.0
809.3,19.2
809.4,20.8
809.5,44.8
809.6,35.2
809.7,20.8
809.8000000000001,16.8
809.9000000000001,38.4
810.0,29.6
810.1,16.0
810.2,30.4
810.3,32.8
810.4,34.4
810.5,24.8
810.6,28.8
810.7,40.8
810.8000000000001,32.0
810.9000000000001,24.0
811.0,12.0
811.1,52.8
811.2,66.4
811.3,47.2
811.4,37.6
811.5,43.2
811.6,24.0
811.7,42.4
811.8000000000001,40.8
811.9000000000001,48.0
812.0,40.8
812.1,41.6
812.2,64.0
812.3,85.6
812.4,57.6
812.5,58.4
812.6,24.0
812.7,56.8
812.8000000000001,82.4
812.9000000000001,97.6
813.0,93.6
